_source_row,Cycle_Index,Discharge Time (s),Charging time (s),C/D,Battery_ID,is_long_duration,long_duration_reason,is_candidate_incomplete_cycle,candidate_incomplete_reason,cycle_class,is_regular_eligible,classification_reason
14238,230.0,1924.25,8825.99,4.58671690268936,14,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
14239,231.0,1931.22,8883.69,4.600040388976916,14,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
14240,232.0,1930.47,8896.44,4.608432143467653,14,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
14241,233.0,1928.28,8836.5,4.582581367851142,14,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
14242,234.0,1925.41,8827.53,4.5847533772027775,14,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
14243,235.0,1916.69,8791.56,4.5868450297126815,14,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
14244,236.0,1918.66,8806.91,4.590135823960472,14,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
14245,237.0,1916.09,8794.44,4.589784404699153,14,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
14246,238.0,1913.66,8798.59,4.5977812150538755,14,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
14247,239.0,1911.88,8803.47,4.604614306337218,14,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
14248,240.0,1909.66,8775.31,4.5952211388414685,14,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
14249,241.0,1909.94,8768.75,4.591112809826487,14,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
14250,242.0,1907.97,8786.97,4.605402600669821,14,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
14251,243.0,1905.5,8780.09,4.60776174232485,14,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
14252,244.0,1903.22,8768.62,4.607255072981579,14,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
14253,245.0,1901.53,8793.38,4.624370901326826,14,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
14254,246.0,1898.62,8765.12,4.616574143325153,14,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
14255,247.0,1897.06,8778.78,4.627571083676848,14,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
14256,248.0,1895.31,8756.22,4.619940801240958,14,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
14257,249.0,1894.12,8791.66,4.641553861423775,14,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
14258,250.0,1892.19,8745.16,4.621713464292697,14,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
14259,251.0,1890.47,8759.62,4.633567313948384,14,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
14260,252.0,1887.25,8773.06,4.648594515829911,14,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
14261,253.0,1884.94,8709.31,4.6204706781117695,14,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
14262,254.0,1882.44,8720.38,4.632487622447461,14,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
14263,255.0,1886.38,8828.88,4.680329520033078,14,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
14264,256.0,1871.2,8759.52,4.681231295425396,14,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
14265,257.0,1867.74,8722.56,4.670114684056667,14,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
14266,258.0,1865.18,8710.66,4.6701444364618965,14,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
14267,259.0,1862.3,8677.69,4.65966278258068,14,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
14268,260.0,1857.57,8660.0,4.662004662004662,14,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
14269,261.0,1855.58,8648.35,4.660726026363725,14,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
14270,262.0,1852.61,8676.61,4.683451994753349,14,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
14271,263.0,1853.28,8669.38,4.677857636190969,14,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
14272,264.0,1847.65,8663.84,4.689113197845912,14,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
14273,265.0,1847.39,8655.16,4.685074618786504,14,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
14274,266.0,1844.96,8612.32,4.668025323042234,14,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
14275,267.0,1842.4,8624.9,4.681339557099435,14,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
14276,268.0,1841.16,8625.16,4.684633600556171,14,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
14277,269.0,1839.58,8624.99,4.688564781091336,14,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
14278,270.0,1837.86,8627.53,4.694334715375492,14,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
14279,271.0,1834.87,8621.31,4.698594450833029,14,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
14280,272.0,1832.88,8615.42,4.700482301078084,14,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
14281,273.0,1830.94,8599.39,4.696707702054682,14,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
14282,274.0,1829.12,8603.86,4.703824790062981,14,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
14283,275.0,1826.92,8605.76,4.710529196680752,14,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
14284,276.0,1824.0,8605.19,4.717757675438596,14,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
14285,277.0,1824.55,8593.12,4.709720204982051,14,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
14286,278.0,1823.69,8594.09,4.712473062856078,14,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
14287,279.0,1828.44,8714.01,4.765816761829757,14,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
14288,280.0,1834.0,8691.03,4.738838604143948,14,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
14289,281.0,1829.66,8647.09,4.726063858859023,14,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
14290,282.0,1827.0,8603.72,4.709206349206349,14,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
14291,283.0,1826.06,8621.91,4.721591842546247,14,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
14292,284.0,1824.22,8603.59,4.716311629079826,14,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
14293,285.0,1821.28,8597.84,4.72076781164895,14,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
14294,286.0,1816.22,8593.78,4.73168448756208,14,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
14295,287.0,1814.12,8595.88,4.738319405552003,14,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
14296,288.0,1811.41,8588.16,4.741146399765928,14,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
14297,289.0,1813.31,8604.03,4.744930541385643,14,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
14298,290.0,1809.34,8594.47,4.7500580322106405,14,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
14299,291.0,1806.72,8577.91,4.747780508324477,14,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
14300,292.0,1806.09,8575.41,4.7480524226367455,14,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
14301,293.0,1804.03,8572.56,4.751894369827553,14,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
14302,294.0,1800.97,8606.03,4.77855266883957,14,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
14303,295.0,1800.0,8582.69,4.7681611111111115,14,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
14304,296.0,1798.34,8564.78,4.762603289700502,14,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
14305,297.0,1796.97,8566.91,4.767419600772411,14,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
14306,298.0,1798.19,8564.56,4.762878227551037,14,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
14307,299.0,1794.06,8558.38,4.770397868521677,14,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
14308,300.0,1792.22,8540.31,4.765212976085525,14,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
14309,301.0,1791.81,8554.09,4.773993894441933,14,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
14311,303.0,1792.69,8773.88,4.894253886617317,14,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
14312,305.0,1829.7,9950.34,5.4382357763567795,14,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
14313,306.0,1831.94,8708.64,4.753780145637957,14,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
14314,307.0,1830.4,8640.29,4.7204381555944055,14,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
14315,308.0,1826.79,8624.13,4.7209203028262685,14,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
14316,309.0,1823.65,8624.32,4.729153072135552,14,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
14317,310.0,1819.9,8597.5,4.72416066816858,14,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
14318,311.0,1817.02,8595.49,4.730542316540269,14,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
14319,312.0,1814.37,8588.48,4.733587967173179,14,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
14320,313.0,1810.79,8580.71,4.738655503951314,14,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
14321,314.0,1823.71,8604.73,4.718255643715283,14,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
14322,315.0,1806.78,8566.31,4.741202581387883,14,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
14323,316.0,1801.82,8567.59,4.754964424859309,14,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
14324,317.0,1798.44,8542.38,4.749883232134516,14,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
14325,318.0,1796.19,8536.7,4.752670931248922,14,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
14326,319.0,1793.81,8534.2,4.757583021613215,14,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
14327,320.0,1791.78,8512.64,4.750940405630155,14,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
14328,321.0,1789.14,8518.44,4.761192528253798,14,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
14329,322.0,1786.62,8522.2,4.770012649584132,14,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
14330,323.0,1784.2,8534.66,4.78346597915032,14,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
14331,324.0,1782.94,8514.75,4.775679495664464,14,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
14332,325.0,1780.95,8529.14,4.789095707347202,14,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
14333,326.0,1778.5,8534.72,4.798830475119482,14,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
14334,327.0,1775.91,8535.48,4.806257073838201,14,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
14335,328.0,1766.84,8692.62,4.919868239342556,14,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
14336,329.0,1768.94,8632.34,4.879950704941942,14,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
14337,330.0,1775.06,8536.19,4.8089585704145215,14,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
14338,331.0,1773.88,8522.88,4.804654204343021,14,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
14339,332.0,1770.78,8498.03,4.799032064965722,14,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
14340,333.0,1767.34,8485.22,4.801124854300814,14,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
14341,334.0,1770.0,8487.22,4.795039548022599,14,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
14342,335.0,1767.69,8471.16,4.792220355379054,14,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
14343,336.0,1762.47,8467.38,4.804269008834193,14,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
14344,337.0,1759.31,8438.03,4.796215561782745,14,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
14345,338.0,1757.75,8438.91,4.8009728345896745,14,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
14346,339.0,1755.94,8442.91,4.808199596797157,14,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
14347,340.0,1753.81,8424.47,4.803524897223759,14,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
14348,341.0,1752.91,8464.06,4.828576481393796,14,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
14349,342.0,1750.91,8449.0,4.825490744812697,14,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
14350,343.0,1748.97,8441.06,4.8263034814776695,14,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
14351,344.0,1744.09,8432.84,4.8350945192048576,14,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
14352,345.0,1741.53,8412.88,4.830740785401342,14,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
14353,346.0,1741.09,8422.59,4.837538553434918,14,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
14354,347.0,1739.75,8423.5,4.84178761316281,14,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
14355,348.0,1739.47,8464.75,4.866281108613543,14,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
14356,349.0,1738.0,8454.06,4.864246260069044,14,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
14357,350.0,1737.12,8438.0,4.857465229805656,14,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
14358,351.0,1735.56,8468.34,4.879312729032704,14,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
14359,352.0,1724.44,8634.0,5.00684280114124,14,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
14360,353.0,1743.23,8635.3,4.953620577892762,14,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
14361,354.0,1739.42,8493.41,4.882897747525036,14,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
14363,356.0,1736.96,8561.44,4.928979366249079,14,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
14364,357.0,1732.54,8436.06,4.869186281413416,14,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
14365,358.0,1728.0,8414.69,4.869612268518519,14,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
14366,359.0,1726.85,8424.99,4.8788198164287575,14,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
14367,360.0,1723.17,8404.86,4.877557060533784,14,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
14368,361.0,1720.13,8397.53,4.881915901705104,14,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
14369,362.0,1716.76,8376.83,4.879441506092872,14,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
14370,363.0,1714.53,8368.7,4.88104611759491,14,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
14371,364.0,1712.61,8347.55,4.874168666538208,14,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
14372,365.0,1710.4,8339.56,4.875795135640785,14,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
14373,366.0,912.0,8347.11,9.152532894736844,14,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
14374,384.0,1680.45,8277.86,4.925978160611741,14,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
14375,385.0,1679.72,8303.72,4.943514395256352,14,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
14376,386.0,1668.0,8297.48,4.9745083932853715,14,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
14377,387.0,1675.2,8289.51,4.948370343839541,14,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
14378,388.0,1672.64,8299.62,4.961988234168739,14,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
14379,389.0,1671.94,8287.48,4.956804670024043,14,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
14380,390.0,1670.22,8283.2,4.959346672893392,14,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
14381,391.0,1668.36,8287.72,4.967584933707354,14,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
14382,392.0,1663.61,8294.14,4.985627641093766,14,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
14383,393.0,1661.25,8298.75,4.995485327313769,14,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
14384,394.0,1658.42,8284.09,4.995170101663028,14,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
14385,395.0,1659.45,8292.41,4.997083370996414,14,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
14386,396.0,1655.06,8299.19,5.014434522011287,14,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
14387,397.0,1653.16,8295.09,5.017717583295022,14,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
14388,398.0,1651.16,8295.28,5.023910462947262,14,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
14389,399.0,1643.91,8464.97,5.1492904112755555,14,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
14391,401.0,1687.17,10131.26,6.004883918040268,14,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
14392,402.0,1692.48,8524.35,5.036603091321611,14,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
14393,403.0,1691.14,8424.23,4.981391250872192,14,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
14394,404.0,1686.82,8385.05,4.970921615821486,14,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
14395,405.0,1681.79,8363.84,4.973177388377859,14,False,within_configured_long_duration_thresholds,False,within_configured_incomplete_cycle_thresholds,regular_eligible,True,regular_eligible_after_duration_screening
